Time,rri
0.65771484,609.86328
0.90771484,499.26231
1.1577148,436.11289
1.4077148,406.62189
1.6577148,396.99616
1.9077148,393.56201
2.1577148,389.77754
2.4077148,390.13596
2.6577148,399.9902
2.9077148,421.30694
3.1577148,451.01965
3.4077148,478.69806
3.6577148,494.51112
3.9077148,500.67281
4.1577148,501.1009
4.4077148,494.50266
4.6577148,472.00457
4.9077148,440.90116
5.1577148,428.21575
5.4077148,438.95722
5.6577148,463.05469
5.9077148,490.316
6.1577148,511.36557
6.4077148,518.07954
6.6577148,509.45555
6.9077148,487.78198
7.1577148,457.08946
7.4077148,431.59077
7.6577148,423.03364
7.9077148,426.52918
8.1577148,434.45466
8.4077148,441.26043
8.6577148,444.78931
8.9077148,444.39885
9.1577148,440.52155
9.4077148,433.62697
9.6577148,424.19029
9.9077148,413.9512
10.157715,407.50802
10.407715,409.82209
10.657715,423.89797
10.907715,449.37178
11.157715,482.01676
11.407715,514.76135
11.657715,540.92654
11.907715,559.2453
12.157715,571.91196
12.407715,581.17717
12.657715,589.29162
12.907715,598.50598
13.157715,611.07091
13.407715,626.93425
13.657715,629.27829
13.907715,594.43406
14.157715,527.76203
14.407715,476.49309
14.657715,469.08339
14.907715,505.66673
15.157715,580.11396
15.407715,681.57364
15.657715,798.31193
15.907715,905.99511
16.157715,972.43644
16.407715,1003.8768
16.657715,1025.4644
16.907715,1009.2482
17.157715,923.92161
17.407715,863.30478
17.657715,827.01745
17.907715,792.02916
18.157715,758.88539
18.407715,731.7415
18.657715,713.00235
18.907715,701.30547
19.157715,694.79935
19.407715,691.63254
19.657715,689.95353
19.907715,687.91086
20.157715,683.65304
20.407715,675.32859
20.657715,661.39958
20.907715,646.12094
21.157715,638.55522
21.407715,642.16492
21.657715,655.11755
21.907715,675.12533
22.157715,698.52415
22.407715,721.1951
22.657715,739.92342
22.907715,754.86672
23.157715,766.96842
23.407715,777.17193
23.657715,786.42068
23.907715,795.6581
24.157715,805.82759
24.407715,817.87259
24.657715,832.76443
24.907715,852.63594
25.157715,881.17451
25.407715,922.17613
25.657715,978.80411
25.907715,1040.3161
26.157715,1084.5365
26.407715,1107.6928
26.657715,1115.9891
26.907715,1115.7185
27.157715,1113.1465
27.407715,1112.1707
27.657715,1112.5321
27.907715,1113.5508
28.157715,1114.5468
28.407715,1114.8402
28.657715,1114.1145
28.907715,1113.3471
29.157715,1113.803
29.407715,1116.747
29.657715,1123.3612
29.907715,1133.3801
30.157715,1145.309
30.407715,1157.6143
30.657715,1168.7621
30.907715,1177.428
31.157715,1183.4812
31.407715,1187.2129
31.657715,1188.915
31.907715,1188.8794
32.157715,1187.3883
32.407715,1184.6323
32.657715,1180.7513
32.907715,1175.8848
33.157715,1170.1722
33.407715,1163.7524
33.657715,1156.7398
33.907715,1149.217
34.157715,1141.2649
34.407715,1132.9641
34.657715,1124.3953
34.907715,1115.5974
35.157715,1106.0852
35.407715,1095.0167
35.657715,1081.5433
35.907715,1064.863
36.157715,1046.4947
36.407715,1031.292
36.657715,1022.372
36.907715,1017.5214
37.157715,1014.3656
37.407715,1012.6449
37.657715,1012.4863
37.907715,1014.0171
38.157715,1017.3642
38.407715,1022.6549
38.657715,1030.0162
38.907715,1039.573
39.157715,1051.3044
39.407715,1064.9569
39.657715,1080.2562
39.907715,1096.9278
40.157715,1114.6807
40.407715,1133.1412
40.657715,1151.9099
40.907715,1170.5877
41.157715,1188.7752
41.407715,1206.0733
41.657715,1222.2213
41.907715,1237.3607
42.157715,1251.7058
42.407715,1265.471
42.657715,1278.8704
42.907715,1292.1185
43.157715,1305.4294
43.407715,1319.0171
43.657715,1332.913
43.907715,1346.6578
44.157715,1359.7104
44.407715,1371.5301
44.657715,1381.576
44.907715,1389.3072
45.157715,1394.2236
45.407715,1396.0347
45.657715,1394.5175
45.907715,1389.449
46.157715,1380.6063
46.407715,1367.7206
46.657715,1349.6714
46.907715,1324.5846
47.157715,1290.56
47.407715,1245.6973
47.657715,1188.3988
47.907715,1120.9334
48.157715,1048.2443
48.407715,975.32802
48.657715,907.0331
48.907715,847.10378
49.157715,798.78505
49.407715,764.9717
49.657715,745.87975
49.907715,740.48046
50.157715,746.97886
50.407715,760.90923
50.657715,777.22322
50.907715,792.26905
51.157715,805.80572
51.407715,818.10318
51.657715,829.43139
51.907715,840.06031
52.157715,850.25989
52.407715,860.29968
52.657715,870.4371
52.907715,880.91598
53.157715,891.97942
53.407715,903.87052
53.657715,916.83238
53.907715,931.1081
54.157715,946.94077
54.407715,964.28468
54.657715,981.87619
54.907715,998.13073
55.157715,1011.4637
55.407715,1020.4586
55.657715,1024.519
55.907715,1023.2992
56.157715,1016.8231
56.407715,1006.1408
56.657715,992.47882
56.907715,976.84388
57.157715,959.67226
57.407715,941.32396
57.657715,923.07775
57.907715,907.64148
58.157715,897.47036
58.407715,892.22937
58.657715,890.32878
58.907715,890.17746
59.157715,890.81311
59.407715,892.53471
59.657715,895.79196
59.907715,901.03452
60.157715,908.71206
60.407715,919.27426
60.657715,933.01426
60.907715,949.54162
61.157715,968.27926
61.407715,988.65014
61.657715,1009.986
61.907715,1031.2724
62.157715,1051.413
62.407715,1069.3111
62.657715,1083.9771
62.907715,1095.4383
63.157715,1104.2869
63.407715,1111.121
63.657715,1116.5385
63.907715,1121.1377
64.157715,1125.4506
64.407715,1129.0679
64.657715,1130.8831
64.907715,1130.2753
65.157715,1127.4558
65.407715,1122.714
65.657715,1116.3395
65.907715,1108.6216
66.157715,1099.8245
66.407715,1090.019
66.657715,1079.1861
66.907715,1067.3065
67.157715,1054.4042
67.407715,1041.3202
67.657715,1029.6263
