Time,rri
0.9296875,757.8125
1.1796875,753.76445
1.4296875,749.25179
1.6796875,744.52691
1.9296875,739.84221
2.1796875,735.45007
2.4296875,731.60283
2.6796875,728.46624
2.9296875,725.94396
3.1796875,723.8903
3.4296875,722.15952
3.6796875,720.60841
3.9296875,719.15973
4.1796875,717.80745
4.4296875,716.54909
4.6796875,715.38216
4.9296875,714.34672
5.1796875,713.72247
5.4296875,713.87294
5.6796875,715.16178
5.9296875,717.94055
6.1796875,722.25968
6.4296875,727.85431
6.6796875,734.5365
6.9296875,742.41425
7.1796875,751.65501
7.4296875,762.09177
7.6796875,772.4667
7.9296875,781.30001
8.1796875,787.38376
8.4296875,790.80709
8.6796875,791.99437
8.9296875,790.5919
9.1796875,785.64022
9.4296875,776.29012
9.6796875,765.0386
9.9296875,757.45528
10.179688,754.74458
10.429688,755.87704
10.679688,760.7509
10.929688,770.1714
11.179688,784.90364
11.429688,802.77002
11.679688,817.79381
11.929688,823.74928
12.179688,817.228
12.429688,803.01307
12.679688,786.91468
12.929688,772.98155
13.179688,764.83474
13.429688,765.09831
13.679688,771.77811
13.929688,781.64074
14.179688,792.49854
14.429688,802.80195
14.679688,811.04456
14.929688,816.68579
15.179688,820.26561
15.429688,822.38098
15.679688,823.62888
15.929688,824.60585
16.179688,825.68187
16.429688,826.63204
16.679688,827.13494
16.929688,826.8692
17.179688,825.51339
17.429688,822.76613
17.679688,818.94862
17.929688,815.11136
18.179688,812.10436
18.429688,809.86995
18.679688,808.13777
18.929688,806.63742
19.179688,805.13794
19.429688,804.0129
19.679688,804.10899
19.929688,806.26558
20.179688,810.40815
20.429688,815.18745
20.679688,819.16007
20.929688,821.45094
21.179688,822.88542
21.429688,824.60551
21.679688,827.7532
21.929688,833.4705
22.179688,842.89939
22.429688,856.57935
22.679688,871.42348
22.929688,883.0989
23.179688,890.19933
23.429688,894.57828
23.679688,898.25988
23.929688,903.26821
24.179688,911.6274
24.429688,925.16364
24.679688,942.25275
24.929688,958.34223
25.179688,970.19214
25.429688,978.3381
25.679688,983.94305
25.929688,988.16994
26.179688,992.18172
26.429688,997.07731
26.679688,1003.332
26.929688,1011.0697
27.179688,1020.4102
27.429688,1031.3261
27.679688,1041.7457
