Time,rri
1.1601563,699.21875
1.4101563,705.07317
1.6601563,708.75016
1.9101563,707.95829
2.1601563,700.40615
2.4101563,683.80232
2.6601563,656.25176
2.9101563,625.77555
3.1601563,610.77572
3.4101563,621.6949
3.6601563,638.91136
3.9101563,637.01101
4.1601563,613.98978
4.4101563,592.97955
4.6601563,590.43291
4.9101563,598.97719
5.1601563,607.69846
5.4101563,615.62694
5.6601563,627.84538
5.9101563,645.81354
6.1601563,662.41879
6.4101563,669.65024
6.6601563,666.04875
6.9101563,656.41329
7.1601563,645.69075
7.4101563,638.26914
7.6601563,638.31231
7.9101563,648.13397
8.1601563,667.28775
8.4101563,694.81343
8.6601563,726.08532
8.9101563,753.95625
9.1601563,771.54441
9.4101563,776.83814
9.6601563,771.6566
9.9101563,757.9503
10.160156,738.23804
10.410156,715.56774
10.660156,692.95547
10.910156,672.86771
11.160156,657.44077
11.410156,648.45135
11.660156,646.49087
11.910156,651.81298
12.160156,662.21971
12.410156,672.8395
12.660156,679.2897
12.910156,682.31223
13.160156,685.16285
13.410156,689.51594
13.660156,691.15439
13.910156,684.55683
14.160156,669.1268
14.410156,653.14413
14.660156,645.14857
14.910156,646.24792
15.160156,652.91967
15.410156,662.42995
15.660156,674.82967
15.910156,690.68632
16.160156,707.68703
16.410156,719.0154
16.660156,717.73003
16.910156,704.78618
17.160156,690.15526
17.410156,682.92991
17.660156,678.1083
17.910156,662.40049
18.160156,629.50899
18.410156,597.81379
18.660156,588.97344
18.910156,601.56827
19.160156,619.81486
19.410156,630.46838
19.660156,626.18385
19.910156,602.39775
20.160156,573.45219
20.410156,563.19999
20.660156,574.05513
20.910156,585.19023
21.160156,582.97456
21.410156,576.33768
21.660156,575.91523
21.910156,578.47211
22.160156,575.43138
22.410156,566.02859
22.660156,556.93676
22.910156,551.351
23.160156,545.73257
23.410156,538.16588
23.660156,533.71421
23.910156,536.8607
24.160156,543.59918
24.410156,548.22898
24.660156,550.47746
24.910156,552.55704
25.160156,555.40126
25.410156,558.88395
25.660156,562.89258
25.910156,567.38197
26.160156,572.31245
26.410156,577.27798
26.660156,579.90487
26.910156,577.37301
27.160156,570.23219
27.410156,561.7138
27.660156,553.57978
27.910156,545.15344
28.160156,537.46056
28.410156,536.59244
28.660156,546.26858
28.910156,557.18835
29.160156,558.45033
29.410156,553.57755
29.660156,552.86053
29.910156,558.16681
30.160156,563.9896
30.410156,568.43211
30.660156,576.12853
30.910156,590.62964
31.160156,608.54804
31.410156,624.69276
31.660156,632.89491
31.910156,626.07971
32.160156,602.37584
32.410156,579.441
32.660156,577.14087
32.910156,592.67742
33.160156,610.62367
33.410156,621.85229
33.660156,628.30296
33.910156,632.66173
34.160156,634.8726
34.410156,633.58539
34.660156,629.44671
34.910156,627.10311
35.160156,630.65621
35.410156,634.72999
35.660156,628.84001
35.910156,610.29662
36.160156,593.66854
36.410156,593.26084
36.660156,606.49186
36.910156,624.01521
37.160156,639.9939
37.410156,653.61566
37.660156,664.32659
37.910156,670.43499
38.160156,669.64438
38.410156,660.91183
38.660156,647.42177
38.910156,633.17111
39.160156,620.44613
39.410156,609.81381
39.660156,602.166
39.910156,599.74638
40.160156,604.77951
40.410156,615.79049
40.660156,628.83906
40.910156,640.61121
41.160156,649.53584
41.410156,654.40651
41.660156,655.67835
41.910156,655.31463
42.160156,654.74558
42.410156,652.37378
42.660156,645.69032
42.910156,636.13314
43.160156,631.44235
43.410156,638.22159
43.660156,650.29847
43.910156,655.71328
44.160156,649.02946
44.410156,640.63654
44.660156,642.31774
44.910156,652.38936
45.160156,659.15721
45.410156,654.11298
45.660156,643.44046
45.910156,637.00815
46.160156,635.91712
46.410156,630.51517
46.660156,613.19387
46.910156,590.76828
47.160156,574.36149
47.410156,567.03924
47.660156,565.24715
47.910156,566.60341
48.160156,570.97228
48.410156,578.10462
48.660156,586.5728
48.910156,594.56407
49.160156,598.94994
49.410156,595.8108
49.660156,585.38182
49.910156,575.3313
50.160156,571.88979
50.410156,571.93076
50.660156,570.76646
50.910156,573.42153
51.160156,590.47599
51.410156,619.18721
51.660156,637.72926
51.910156,627.16813
52.160156,599.46483
52.410156,579.37058
52.660156,576.04353
52.910156,581.5851
53.160156,590.16657
53.410156,603.61779
53.660156,624.30992
53.910156,647.67774
54.160156,665.16242
54.410156,671.2125
54.660156,670.77511
54.910156,670.96321
55.160156,674.77817
55.410156,679.42714
55.660156,681.82153
55.910156,680.63404
56.160156,675.7365
56.410156,667.0237
56.660156,654.39047
56.910156,638.12514
57.160156,622.37453
57.410156,613.45
57.660156,615.15024
57.910156,626.424
58.160156,645.20509
58.410156,665.10076
58.660156,677.38078
58.910156,675.38099
59.160156,660.22595
59.410156,634.98535
59.660156,606.86929
59.910156,587.98594
60.160156,587.12745
60.410156,601.74635
