Time,rri
1.1860352,752.44141
1.4360352,752.70911
1.6860352,747.59736
1.9360352,741.52891
2.1860352,738.9265
2.4360352,744.21288
2.6860352,761.8108
2.9360352,792.9291
3.1860352,825.30403
3.4360352,843.14207
3.6860352,831.95022
3.9360352,795.70713
4.1860352,752.12205
4.4360352,718.3486
4.6860352,700.96912
4.9360352,699.59008
5.1860352,713.27528
5.4360352,738.48833
5.6860352,770.69711
5.9360352,805.06418
6.1860352,833.98815
6.4360352,848.3902
6.6860352,839.35653
6.9360352,807.30061
7.1860352,766.33649
7.4360352,731.55408
7.6860352,712.87071
7.9360352,713.13672
8.1860352,734.42687
8.4360352,772.57069
8.6860352,817.08856
8.9360352,857.22244
9.1860352,884.78135
9.4360352,899.70836
9.6860352,903.55389
9.9360352,897.82948
10.186035,882.86181
10.436035,857.60383
10.686035,820.93843
10.936035,775.6567
11.186035,734.98759
11.436035,713.80475
11.686035,719.02616
11.936035,742.92279
12.186035,776.19752
12.436035,811.38568
12.686035,845.21087
12.936035,874.97922
13.186035,897.85808
13.436035,909.33908
13.686035,903.80231
13.936035,875.6202
14.186035,826.75801
14.436035,779.68953
14.686035,760.31061
14.936035,784.06883
15.186035,834.61057
15.436035,889.55381
15.686035,926.86366
15.936035,935.54525
16.186035,917.66781
16.436035,876.05607
16.686035,815.86099
16.936035,753.26505
17.186035,707.71201
17.436035,691.19487
17.686035,693.54091
17.936035,700.55645
18.186035,704.16048
18.436035,706.50333
18.686035,710.62661
18.936035,718.65078
19.186035,732.12541
19.436035,752.16105
19.686035,775.91966
19.936035,798.44123
20.186035,814.77299
20.436035,820.58592
20.686035,812.16842
20.936035,785.94561
21.186035,745.73801
21.436035,707.29777
21.686035,686.88878
21.936035,689.76069
22.186035,711.21646
22.436035,745.6929
22.686035,781.34759
22.936035,802.10744
23.186035,792.47074
23.436035,756.57247
23.686035,721.19821
23.936035,712.89276
24.186035,735.04408
24.436035,772.82529
24.686035,811.09921
24.936035,841.52217
25.186035,864.43167
25.436035,880.73116
25.686035,891.38704
25.936035,897.73143
26.186035,901.22805
26.436035,903.33768
26.686035,905.19662
26.936035,907.33735
27.186035,910.22653
27.436035,914.1484
27.686035,916.85441
27.936035,914.24215
28.186035,902.16678
28.436035,878.93772
28.686035,852.39816
28.936035,832.7059
29.186035,829.01935
29.436035,839.86316
29.686035,857.34173
29.936035,873.48409
30.186035,882.87958
30.436035,885.68807
30.686035,882.8017
30.936035,875.14318
31.186035,863.96747
31.436035,850.73336
31.686035,836.92212
31.936035,825.30726
32.186035,820.73622
32.436035,828.24342
32.686035,850.72418
32.936035,882.71576
33.186035,916.71427
33.436035,945.24244
33.686035,963.97798
33.936035,974.69332
34.186035,979.85661
34.436035,981.91658
34.686035,982.09597
34.936035,979.68043
35.186035,973.78465
35.436035,963.57831
35.686035,949.84245
35.936035,935.18845
36.186035,922.32677
36.436035,913.73931
36.686035,910.05524
36.936035,911.00462
37.186035,916.31126
37.436035,925.38133
37.686035,936.7026
37.936035,948.59787
38.186035,959.39511
38.436035,967.88501
38.686035,973.67908
38.936035,976.47308
39.186035,975.94937
39.436035,971.18971
39.686035,960.4468
39.936035,941.91272
40.186035,914.32655
40.436035,883.32524
40.686035,859.26626
40.936035,852.55271
41.186035,867.17448
41.436035,894.18804
41.686035,923.09497
41.936035,943.70859
42.186035,953.14577
42.436035,955.90176
42.686035,956.79851
42.936035,960.11079
43.186035,963.73735
43.436035,961.45622
43.686035,946.97645
43.936035,916.41905
44.186035,879.41083
44.436035,850.27674
44.686035,842.7417
44.936035,857.59024
