Time,rri
1.265625,870.11719
1.515625,885.36996
1.765625,890.18974
2.015625,886.73851
2.265625,877.1782
2.515625,863.6708
2.765625,848.37797
3.015625,833.31187
3.265625,820.09208
3.515625,810.27451
3.765625,804.99293
4.015625,803.12756
4.265625,802.80973
4.515625,802.28736
4.765625,801.04602
5.015625,799.31462
5.265625,797.35604
5.515625,795.98185
5.765625,796.55235
6.015625,800.43161
6.265625,807.49011
6.515625,815.09828
6.765625,820.38834
7.015625,821.36308
7.265625,819.27105
7.515625,816.11717
7.765625,813.73748
8.015625,812.55428
8.265625,812.28499
8.515625,812.64192
8.765625,813.3375
9.015625,814.16169
9.265625,815.10455
9.515625,816.18801
9.765625,817.434
10.015625,818.86447
10.265625,820.49697
10.515625,822.27945
10.765625,824.10395
11.015625,825.86094
11.265625,827.44085
11.515625,828.72944
11.765625,829.60052
12.015625,829.92606
12.265625,829.57805
12.515625,828.41802
12.765625,826.13274
13.015625,822.26429
13.265625,816.35549
13.515625,808.34864
13.765625,798.86525
14.015625,788.59333
14.265625,778.43144
14.515625,769.83751
14.765625,764.3611
15.015625,763.12117
15.265625,765.88013
15.515625,772.1339
15.765625,781.37841
16.015625,793.10958
16.265625,806.6714
16.515625,820.07685
16.765625,830.64985
17.015625,835.76986
17.265625,835.06217
17.515625,830.99269
17.765625,826.2088
18.015625,822.39627
18.265625,818.41264
18.515625,812.59814
18.765625,803.77282
19.015625,793.71508
19.265625,785.32984
19.515625,781.11265
19.765625,779.62999
20.015625,777.26841
20.265625,770.66077
20.515625,760.15503
20.765625,748.80441
21.015625,739.48297
21.265625,731.98936
21.515625,723.99567
21.765625,713.57537
22.015625,702.61477
22.265625,694.94244
22.515625,693.29801
22.765625,695.65394
23.015625,698.69822
23.265625,699.55074
23.515625,696.34611
23.765625,687.43646
24.015625,673.75154
24.265625,659.44798
24.515625,648.44028
24.765625,641.20673
25.015625,636.62898
25.265625,633.57989
25.515625,630.96583
25.765625,628.35635
26.015625,625.92914
26.265625,623.88439
26.515625,622.408
26.765625,621.41072
