Time,rri
1.2739258,617.1875
1.5239258,609.93858
1.7739258,603.86874
2.0239258,598.20473
2.2739258,592.17334
2.5239258,585.00522
2.7739258,576.41998
3.0239258,567.09707
3.2739258,558.1402
3.5239258,551.98633
3.7739258,551.02227
4.0239258,554.3673
4.2739258,559.60096
4.5239258,564.98823
4.7739258,569.42321
5.0239258,573.13958
5.2739258,578.77248
5.5239258,587.59945
5.7739258,593.5594
6.0239258,589.16039
6.2739258,577.37153
6.5239258,569.47826
6.7739258,570.62985
7.0239258,575.19531
7.2739258,577.59839
7.5239258,576.64736
7.7739258,572.34016
8.0239258,565.64912
8.2739258,558.13574
8.5239258,551.66395
8.7739258,548.41215
9.0239258,548.25197
9.2739258,546.61234
9.5239258,540.66659
9.7739258,534.91016
10.023926,534.01238
10.273926,536.13654
10.523926,537.9253
10.773926,539.81087
11.023926,543.94783
11.273926,551.69666
11.523926,563.79314
11.773926,579.43039
12.023926,595.73366
12.273926,609.90717
12.523926,620.0526
12.773926,624.51017
13.023926,621.96157
13.273926,611.42182
13.523926,594.40047
13.773926,580.68745
14.023926,580.18282
14.273926,588.44781
14.523926,593.71454
14.773926,592.10466
15.023926,590.83535
15.273926,595.28228
15.523926,600.46897
15.773926,599.35374
16.023926,591.45712
16.273926,581.27033
16.523926,572.53472
16.773926,567.38281
17.023926,566.87659
17.273926,568.48817
17.523926,569.16811
17.773926,569.43136
18.023926,571.73
18.273926,577.61945
18.523926,587.58975
18.773926,599.46615
19.023926,603.27941
19.273926,589.34603
19.523926,566.33956
19.773926,553.43448
20.023926,555.64532
20.273926,562.32386
20.523926,565.73501
20.773926,565.96311
21.023926,564.36541
21.273926,563.58918
21.523926,566.31331
21.773926,571.77098
22.023926,577.18467
22.273926,580.35616
22.523926,579.87319
22.773926,575.49884
23.023926,570.53396
23.273926,568.34425
23.523926,567.6505
23.773926,565.21376
24.023926,560.1101
24.273926,553.55068
24.523926,547.05673
24.773926,542.52858
25.023926,540.91426
25.273926,540.53834
25.523926,540.13489
25.773926,542.0436
26.023926,548.88208
26.273926,558.25112
26.523926,565.80215
26.773926,571.99812
27.023926,581.43011
27.273926,594.84181
27.523926,605.0719
27.773926,605.59258
28.023926,600.78863
28.273926,599.55875
28.523926,606.3329
28.773926,620.0391
29.023926,639.03046
29.273926,660.51012
29.523926,681.34425
29.773926,699.80963
30.023926,717.07437
30.273926,734.62586
30.523926,751.52856
30.773926,762.89667
31.023926,763.51728
31.273926,752.35449
31.523926,736.3554
31.773926,723.27223
32.023926,715.74183
32.273926,708.76931
32.523926,696.94729
32.773926,679.06657
33.023926,657.78738
33.273926,636.26016
33.523926,619.45842
33.773926,612.8347
34.023926,618.32855
34.273926,633.88861
34.523926,657.02011
34.773926,684.02866
35.023926,710.82577
35.273926,733.48221
35.523926,748.58286
35.773926,752.81656
36.023926,745.76145
36.273926,736.63982
36.523926,736.67734
36.773926,751.57771
37.023926,771.43901
37.273926,783.62195
37.523926,778.71978
37.773926,760.95623
38.023926,738.14707
38.273926,717.10186
38.523926,700.92197
38.773926,691.83431
39.023926,689.68549
39.273926,689.74853
39.523926,686.93844
39.773926,679.89979
40.023926,671.02573
40.273926,662.66254
40.523926,655.6925
40.773926,650.38405
41.023926,648.04696
41.273926,652.22463
41.523926,666.3496
41.773926,687.589
42.023926,708.13084
42.273926,721.05171
42.523926,728.71606
42.773926,738.42672
43.023926,756.2801
43.273926,778.22233
43.523926,795.27385
43.773926,798.98271
44.023926,790.1234
44.273926,777.03158
44.523926,767.98272
44.773926,764.43102
45.023926,760.83343
45.273926,751.525
45.523926,736.25682
45.773926,720.74674
46.023926,710.62696
46.273926,705.64559
46.523926,701.0165
46.773926,692.84551
47.023926,684.67577
47.273926,683.37588
47.523926,693.09325
47.773926,709.04961
48.023926,724.65545
48.273926,734.83748
48.523926,738.10448
48.773926,733.49854
49.023926,722.27311
49.273926,710.11729
49.523926,703.10002
49.773926,702.03486
50.023926,701.22322
50.273926,694.97578
50.523926,683.3546
50.773926,670.63129
51.023926,660.34454
51.273926,652.05324
51.523926,644.13317
51.773926,635.44587
52.023926,625.57048
52.273926,614.70449
52.523926,606.52328
52.773926,605.885
53.023926,612.90974
53.273926,622.10774
53.523926,629.50951
53.773926,639.84249
54.023926,660.26583
54.273926,690.45622
54.523926,718.63224
54.773926,732.33846
55.023926,729.24878
55.273926,719.46075
55.523926,713.49371
55.773926,715.86887
56.023926,725.96017
56.273926,742.80227
56.523926,763.15876
56.773926,782.19006
57.023926,795.14479
57.273926,800.47107
57.523926,800.05309
57.773926,795.94214
58.023926,789.99402
58.273926,783.71773
58.523926,778.58177
58.773926,774.37446
59.023926,766.75786
59.273926,750.78103
59.523926,725.45183
59.773926,699.94412
60.023926,684.83663
60.273926,682.50727
60.523926,684.52622
60.773926,682.53032
61.023926,677.8734
61.273926,678.35492
61.523926,689.63014
61.773926,706.57392
62.023926,720.85062
62.273926,727.08252
62.523926,729.76689
62.773926,735.45529
63.023926,747.94319
63.273926,763.36851
63.523926,776.54996
63.773926,783.54359
64.023926,785.10056
64.273926,783.08552
64.523926,779.22426
