Time,rri
1.0166016,769.53125
1.2666016,766.54226
1.5166016,760.02635
1.7666016,752.01623
2.0166016,744.54465
2.2666016,739.64435
2.5166016,739.34803
2.7666016,744.9591
3.0166016,755.15541
3.2666016,768.02415
3.5166016,781.14943
3.7666016,789.85249
4.0166016,788.81864
4.2666016,774.11761
4.5166016,751.64997
4.7666016,731.5704
5.0166016,722.19174
5.2666016,721.54199
5.5166016,724.11196
5.7666016,725.43711
6.0166016,725.29385
6.2666016,724.53145
6.5166016,724.13824
6.7666016,725.51868
7.0166016,730.14818
7.2666016,737.72665
7.5166016,743.78257
7.7666016,743.26424
8.0166016,734.75566
8.2666016,724.83809
8.5166016,721.09874
8.7666016,727.25626
9.0166016,740.82043
9.2666016,758.73941
9.5166016,777.82642
9.7666016,794.67122
10.016602,805.84309
10.266602,808.89791
10.516602,804.4292
10.766602,793.61319
11.016602,777.80167
11.266602,759.24565
11.516602,740.48319
11.766602,723.55734
12.016602,708.27115
12.266602,693.79795
12.516602,680.37671
12.766602,670.80612
13.016602,668.1298
13.266602,672.3676
13.516602,680.51548
13.766602,689.62312
14.016602,698.25071
14.266602,705.69545
14.516602,711.24988
14.766602,714.16117
15.016602,713.66324
15.266602,709.25086
15.516602,701.21712
15.766602,690.03556
16.016602,678.12755
16.266602,671.09013
16.516602,674.50802
16.766602,689.92144
17.016602,716.00064
17.266602,750.93402
17.516602,789.02441
17.766602,822.4754
18.016602,843.60503
18.266602,850.55326
18.516602,849.37343
18.766602,846.68448
19.016602,846.9543
19.266602,845.94498
19.516602,837.21651
19.766602,815.19028
20.016602,784.18412
20.266602,754.84537
20.516602,736.82769
20.766602,727.6195
21.016602,717.12948
21.266602,697.25626
21.516602,674.3881
21.766602,660.99435
22.016602,663.9634
22.266602,676.72737
22.516602,690.87767
22.766602,702.45058
23.016602,712.7691
23.266602,723.36139
23.516602,733.97338
23.766602,742.84492
24.016602,748.35713
24.266602,751.92534
24.516602,757.41352
24.766602,768.40645
25.016602,781.64538
25.266602,787.62799
25.516602,776.92095
25.766602,751.63912
26.016602,728.88352
26.266602,726.13485
26.516602,746.86567
26.766602,780.68242
27.016602,816.6245
27.266602,846.10031
27.516602,864.81076
27.766602,868.90944
28.016602,855.91273
28.266602,833.25851
28.516602,812.77345
28.766602,805.63462
29.016602,811.90962
29.266602,822.51493
29.516602,828.14191
29.766602,824.53704
30.016602,816.90364
30.266602,811.48285
30.516602,812.17745
30.766602,814.01711
31.016602,809.92718
31.266602,794.17828
31.516602,771.4053
31.766602,751.05886
32.016602,741.24191
32.266602,739.73289
32.516602,739.61654
32.766602,735.27496
33.016602,729.74708
33.266602,729.5578
33.516602,739.69199
33.766602,757.19906
34.016602,776.59502
34.266602,792.90206
34.516602,804.92897
34.766602,813.19663
35.016602,818.19756
35.266602,819.697
35.516602,816.79328
35.766602,808.57202
36.016602,795.14859
36.266602,778.44582
36.516602,760.57227
36.766602,744.03678
37.016602,732.17295
37.266602,728.39494
37.516602,734.65164
37.766602,750.50305
38.016602,775.27946
38.266602,807.00286
38.516602,841.08507
38.766602,872.62815
39.016602,897.02781
39.266602,912.52069
39.516602,918.93649
39.766602,916.12262
40.016602,904.85955
40.266602,889.11525
40.516602,873.53783
40.766602,862.57999
41.016602,857.52711
41.266602,857.09536
41.516602,859.92702
41.766602,864.79302
42.016602,870.80211
42.266602,877.11782
42.516602,882.88896
42.766602,887.06462
43.016602,888.44993
43.266602,885.84723
43.516602,878.92864
43.766602,870.10663
44.016602,862.33196
44.266602,858.34674
44.516602,858.20333
44.766602,860.08458
45.016602,862.13566
45.266602,862.52046
45.516602,859.44583
45.766602,851.12455
46.016602,836.28166
46.266602,817.46623
46.516602,798.95631
46.766602,784.85052
47.016602,776.6961
47.266602,774.20156
47.516602,777.00368
47.766602,784.10156
48.016602,793.89753
48.266602,804.77567
48.516602,815.4331
48.766602,825.06935
49.016602,832.92924
49.266602,838.43286
49.516602,841.72658
49.766602,843.14484
50.016602,842.96123
50.266602,840.59204
50.516602,834.81954
50.766602,824.43198
51.016602,809.7955
51.266602,793.93128
51.516602,780.11313
51.766602,770.98643
52.016602,767.68708
52.266602,771.12846
52.516602,781.2956
52.766602,795.34803
53.016602,809.90966
53.266602,821.99933
53.516602,831.17691
53.766602,838.00855
54.016602,842.99742
54.266602,844.993
54.516602,841.10462
54.766602,828.3657
55.016602,806.56306
55.266602,782.4365
55.516602,763.80445
55.766602,755.55087
56.016602,753.72976
56.266602,752.74191
56.516602,748.72553
56.766602,743.22981
57.016602,738.85135
57.266602,736.08848
57.516602,729.67532
57.766602,713.43535
58.016602,689.56627
58.266602,676.44263
58.516602,693.16244
58.766602,736.61423
59.016602,783.32039
59.266602,809.27416
59.516602,805.964
59.766602,790.14159
60.016602,780.85019
60.266602,788.84357
60.516602,805.82433
60.766602,820.82885
61.016602,824.82825
61.266602,819.1837
61.516602,808.72915
61.766602,798.09501
62.016602,789.64233
62.266602,784.3256
62.516602,783.03763
62.766602,785.91946
63.016602,792.45038
63.266602,802.05882
63.516602,812.72213
63.766602,820.29714
64.016602,820.4734
64.266602,811.72583
64.516602,801.5094
64.766602,799.08531
65.016602,811.43719
65.266602,832.16823
65.516602,850.01095
65.766602,854.05933
66.016602,843.97756
66.266602,831.31499
66.516602,828.2402
66.766602,840.32676
67.016602,855.92594
67.266602,860.61276
67.516602,841.74384
67.766602,804.26251
68.016602,763.13199
68.266602,732.42917
68.516602,715.99199
68.766602,711.66866
69.016602,717.25497
69.266602,730.6895
69.516602,749.96552
69.766602,772.97586
70.016602,796.96235
70.266602,818.90755
70.516602,835.8907
70.766602,846.93205
71.016602,852.84086
71.266602,854.49369
71.516602,853.15885
71.766602,851.22452
72.016602,851.2777
72.266602,855.61302
72.516602,863.56006
72.766602,872.72299
73.016602,880.68675
73.266602,885.5789
73.516602,886.78092
73.766602,883.8509
74.016602,876.35822
74.266602,864.00696
74.516602,846.58966
74.766602,823.94834
75.016602,798.83024
75.266602,778.50141
75.516602,770.58566
75.766602,778.66202
76.016602,798.41181
76.266602,824.60297
76.516602,852.22787
76.766602,877.34311
77.016602,896.32043
77.266602,905.58047
77.516602,904.58794
77.766602,897.59198
78.016602,889.26113
78.266602,883.7721
78.516602,881.39032
78.766602,880.51378
79.016602,879.536
79.266602,877.64921
79.516602,875.56386
79.766602,874.16036
80.016602,874.19098
80.266602,875.33524
80.516602,876.73785
80.766602,877.54329
81.016602,877.33261
81.266602,876.53021
81.516602,875.65674
81.766602,875.02566
82.016602,873.14694
82.266602,867.60195
82.516602,856.00174
82.766602,838.65694
83.016602,820.34938
83.266602,806.28059
83.516602,800.36707
83.766602,802.47688
84.016602,811.6828
