Time,rri
1.7026367,521.48438
1.9526367,526.05634
2.2026367,522.82815
2.4526367,520.73395
2.7026367,528.70787
2.9526367,552.78688
3.2026367,576.95117
3.4526367,590.74087
3.7026367,598.61655
3.9526367,603.02846
4.2026367,599.74266
4.4526367,584.6369
4.7026367,563.73934
4.9526367,547.94547
5.2026367,542.78828
5.4526367,548.82295
5.7026367,563.87507
5.9526367,582.02615
6.2026367,598.28093
6.4526367,612.14868
6.7026367,623.87444
6.9526367,628.31281
7.2026367,615.67215
7.4526367,582.32107
7.7026367,544.17553
7.9526367,517.94789
8.2026367,505.20182
8.4526367,502.69255
8.7026367,507.17339
8.9526367,515.39761
9.2026367,524.17945
9.4526367,531.59165
9.7026367,536.89855
9.9526367,539.74487
10.202637,540.2298
10.452637,538.485
10.702637,534.65403
10.952637,531.30167
11.202637,536.34673
11.452637,553.17061
11.702637,568.67929
11.952637,578.0971
12.202637,584.18722
12.452637,589.83036
12.702637,597.90724
12.952637,610.35585
13.202637,625.04467
13.452637,638.74448
13.702637,649.01768
13.952637,656.09992
14.202637,660.79054
14.452637,663.88616
14.702637,665.26966
14.952637,662.59247
15.202637,653.39233
15.452637,639.60766
15.702637,627.23296
15.952637,620.8081
16.202637,618.84923
16.452637,618.46774
16.702637,616.90938
16.952637,611.53871
17.202637,599.69933
17.452637,578.65988
17.702637,547.89755
17.952637,522.40817
18.202637,510.42612
18.452637,506.9901
18.702637,506.61503
18.952637,504.59258
19.202637,500.69608
19.452637,496.30275
19.702637,492.7884
19.952637,491.30031
20.202637,492.61902
20.452637,497.49201
20.702637,506.4878
20.952637,519.31626
21.202637,534.86663
21.452637,548.51207
21.702637,554.69736
21.952637,553.19301
22.202637,547.39723
22.452637,540.80021
22.702637,538.10814
22.952637,545.82581
23.202637,565.88161
23.452637,588.85585
23.702637,604.96816
23.952637,614.02266
24.202637,620.05726
24.452637,625.33878
24.702637,629.33452
24.952637,631.07206
25.202637,628.17817
25.452637,617.76497
25.702637,603.11581
25.952637,597.3708
26.202637,610.50101
26.452637,632.57183
26.702637,647.71545
26.952637,648.81571
27.202637,641.54722
27.452637,632.11182
27.702637,623.07557
27.952637,615.35052
28.202637,609.20158
28.452637,603.88397
28.702637,598.56379
28.952637,592.53413
29.202637,586.90546
29.452637,584.13182
29.702637,585.30684
29.952637,588.98659
30.202637,594.18597
30.452637,603.67132
30.702637,621.03263
30.952637,639.66604
31.202637,641.90722
31.452637,615.54278
31.702637,580.22852
31.952637,564.31975
32.202637,571.12975
32.452637,585.89347
32.702637,598.77677
32.952637,609.06785
33.202637,617.14955
33.452637,624.65358
33.702637,633.67071
33.952637,645.14842
34.202637,658.26366
34.452637,671.88865
34.702637,683.22405
34.952637,688.43993
35.202637,685.25219
35.452637,679.09167
35.702637,677.73707
35.952637,683.78881
36.202637,688.94106
36.452637,683.86147
36.702637,668.67939
36.952637,653.78982
37.202637,648.65578
37.452637,653.87435
37.702637,666.67607
37.952637,682.41801
38.202637,692.3503
38.452637,687.4759
38.702637,668.22457
38.952637,646.12433
39.202637,632.15803
39.452637,630.15308
39.702637,641.22229
39.952637,664.09913
40.202637,693.68581
40.452637,724.50055
40.702637,750.13869
40.952637,763.21947
41.202637,756.57922
41.452637,731.72017
41.702637,700.55783
41.952637,674.88817
42.202637,657.9234
42.452637,647.32818
42.702637,640.84683
42.952637,636.77662
43.202637,633.58387
43.452637,630.89165
43.702637,629.38376
43.952637,629.50646
44.202637,630.64969
44.452637,631.96985
44.702637,633.06822
44.952637,634.00243
45.202637,634.85087
45.452637,635.69192
45.702637,636.60287
45.952637,637.62335
46.202637,638.74705
46.452637,639.96488
46.702637,641.26774
46.952637,642.64654
47.202637,644.09099
47.452637,645.58414
47.702637,647.10673
47.952637,648.63947
48.202637,650.16307
48.452637,651.65827
48.702637,653.11872
48.952637,654.59849
49.202637,656.16919
49.452637,657.90244
49.702637,659.86985
49.952637,662.14305
50.202637,664.78999
50.452637,667.76926
50.702637,670.91394
50.952637,674.05021
51.202637,677.00422
51.452637,679.60526
51.702637,681.91078
51.952637,684.35813
52.202637,687.42059
52.452637,691.57146
52.702637,697.28405
52.952637,704.85141
53.202637,713.48192
53.452637,721.98006
53.702637,729.39488
53.952637,735.82776
54.202637,741.66232
54.452637,747.28218
54.702637,753.06682
54.952637,759.17725
55.202637,765.45186
55.452637,771.70311
55.702637,777.74344
55.952637,783.38532
56.202637,788.5534
56.452637,793.65965
56.702637,799.24825
56.952637,805.86338
57.202637,814.04924
57.452637,824.28856
57.702637,835.97507
57.952637,847.56798
58.202637,857.52227
58.452637,865.30514
58.702637,871.69733
58.952637,877.56721
59.202637,883.78318
59.452637,891.21494
59.702637,900.81617
59.952637,913.67319
60.202637,930.66711
60.452637,948.31393
60.702637,961.30962
60.952637,976.69462
61.202637,994.17383
61.452637,999.42223
61.702637,1000.9501
61.952637,1001.5592
62.202637,1001.4403
62.452637,1000.7833
62.702637,999.77871
62.952637,998.61642
63.202637,997.28467
63.452637,995.17459
63.702637,991.56745
63.952637,985.74613
64.202637,977.6586
64.452637,968.94166
64.702637,961.48835
64.952637,956.32504
65.202637,952.83939
65.452637,950.23684
65.702637,947.72282
65.952637,944.50278
66.202637,939.78215
66.452637,932.76639
66.702637,922.9267
66.952637,911.73098
67.202637,901.55482
67.452637,894.7784
67.702637,892.94998
67.952637,891.92606
68.202637,885.18035
68.452637,866.1785
68.702637,831.05907
68.952637,801.45092
69.202637,787.298
69.452637,784.17699
69.702637,787.55946
69.952637,792.91698
70.202637,795.7212
70.452637,792.92256
70.702637,786.76433
70.952637,780.67354
71.202637,777.59645
71.452637,778.00303
71.702637,781.56809
71.952637,788.06875
72.202637,798.07809
72.452637,812.54106
72.702637,832.22176
72.952637,853.63735
73.202637,869.03645
73.452637,870.48034
73.702637,853.51791
73.952637,827.00971
74.202637,802.99181
74.452637,792.05624
74.702637,794.66767
74.952637,806.95635
75.202637,825.08694
75.452637,846.12437
75.702637,867.90616
