Time,rri
1.078125,804.19922
1.328125,754.55181
1.578125,731.187
1.828125,727.9037
2.078125,738.50086
2.328125,756.77741
2.578125,776.53229
2.828125,792.89228
3.078125,806.58319
3.328125,819.80636
3.578125,834.54377
3.828125,850.39411
4.078125,865.49433
4.328125,877.96251
4.578125,886.54627
4.828125,891.47217
5.078125,893.17902
5.328125,892.15954
5.578125,889.68452
5.828125,887.6091
6.078125,887.80232
6.328125,890.50595
6.578125,890.49842
6.828125,881.41292
7.078125,857.48382
7.328125,823.25688
7.578125,791.94722
7.828125,776.69545
8.078125,780.1426
8.328125,792.75655
8.578125,804.3516
8.828125,808.66191
9.078125,807.36962
9.328125,803.11855
9.578125,798.03024
9.828125,792.26756
10.078125,785.53425
10.328125,777.73445
10.578125,769.91459
10.828125,763.52532
11.078125,759.89968
11.328125,759.58257
11.578125,762.74517
11.828125,769.12251
12.078125,778.2291
12.328125,789.44955
12.578125,800.44111
12.828125,807.62259
13.078125,807.45444
13.328125,799.18631
13.578125,785.76266
13.828125,770.36994
14.078125,755.19126
14.328125,740.6763
14.578125,727.11164
14.828125,715.21467
15.078125,706.30152
15.328125,701.01797
15.578125,698.9832
15.828125,699.73731
16.078125,702.8204
16.328125,707.77037
16.578125,713.93975
16.828125,720.3661
17.078125,726.8886
17.328125,734.96576
17.578125,746.22489
17.828125,760.70177
18.078125,775.58277
18.328125,788.72984
18.578125,800.26473
18.828125,810.52505
19.078125,819.12118
19.328125,825.36052
19.578125,828.70503
19.828125,828.77471
20.078125,825.1984
20.328125,818.03206
20.578125,808.31329
20.828125,797.19174
21.078125,785.6903
21.328125,774.79236
21.578125,765.36532
21.828125,756.96326
22.078125,748.30898
22.328125,738.11215
22.578125,725.08248
22.828125,708.53165
23.078125,689.92612
23.328125,671.21771
23.578125,654.57644
23.828125,642.51531
24.078125,637.09798
24.328125,636.4261
24.578125,636.65345
24.828125,634.96021
25.078125,630.7289
25.328125,623.62299
25.578125,613.61901
25.828125,601.54866
26.078125,588.57717
26.328125,577.59076
26.578125,572.31598
26.828125,574.03446
27.078125,581.16858
27.328125,591.9798
27.578125,605.00183
27.828125,619.51634
28.078125,634.93231
28.328125,650.56225
28.578125,665.33728
28.828125,678.09426
29.078125,687.5563
29.328125,692.00199
29.578125,689.60866
29.828125,679.4912
30.078125,662.61496
30.328125,640.57837
30.578125,620.63117
30.828125,614.07139
31.078125,624.38878
31.328125,635.89017
31.578125,631.35078
31.828125,611.66146
32.078125,590.80062
32.328125,578.36432
32.578125,574.67055
32.828125,577.06915
33.078125,574.02232
33.328125,553.59468
33.578125,529.88628
33.828125,531.82209
34.078125,553.42678
34.328125,559.02504
34.578125,534.88045
34.828125,504.3212
35.078125,485.87901
35.328125,481.59904
35.578125,486.78955
35.828125,495.59473
36.078125,502.44866
36.328125,503.34236
36.578125,497.27071
36.828125,497.05208
37.078125,514.69742
37.328125,531.84951
37.578125,524.01799
37.828125,500.66294
38.078125,485.37919
38.328125,482.18699
38.578125,485.54679
38.828125,487.92387
39.078125,483.273
39.328125,477.56156
39.578125,479.67766
39.828125,494.02884
40.078125,520.20901
40.328125,543.90028
40.578125,550.94311
40.828125,550.25858
41.078125,559.23324
41.328125,581.90933
41.578125,612.69162
41.828125,645.73538
42.078125,674.73282
42.328125,693.05931
42.578125,694.42701
42.828125,674.59999
43.078125,630.29332
43.328125,574.97431
43.578125,551.66042
43.828125,589.05157
44.078125,661.24385
44.328125,731.66663
44.578125,775.87155
44.828125,796.22075
45.078125,798.66777
45.328125,788.81915
45.578125,766.23179
45.828125,725.32405
46.078125,662.97033
46.328125,601.04837
46.578125,574.53448
46.828125,589.53901
47.078125,615.09656
47.328125,623.9484
47.578125,618.04788
47.828125,607.97942
48.078125,602.64342
48.328125,609.21052
48.578125,630.23574
48.828125,652.95347
49.078125,661.74011
49.328125,654.32214
49.578125,645.13905
49.828125,647.01559
50.078125,655.16704
50.328125,657.70905
50.578125,649.04063
50.828125,637.50223
51.078125,632.68548
51.328125,636.94871
51.578125,647.95108
51.828125,663.27199
52.078125,680.79306
52.328125,699.42251
52.578125,718.28629
52.828125,736.43101
53.078125,751.84984
53.328125,761.78847
53.578125,763.61836
53.828125,757.04497
54.078125,743.68649
54.328125,725.30864
54.578125,704.90552
54.828125,686.35191
55.078125,673.20445
55.328125,667.13094
55.578125,669.11825
55.828125,676.02945
56.078125,675.95001
56.328125,656.73024
56.578125,623.51693
56.828125,597.14083
57.078125,590.23181
57.328125,592.12713
57.578125,590.17925
57.828125,586.74395
58.078125,591.28199
58.328125,605.76341
58.578125,622.81508
58.828125,635.48095
59.078125,641.863
59.328125,643.10899
59.578125,643.57811
59.828125,647.74608
60.078125,655.83137
60.328125,664.74111
60.578125,669.45274
60.828125,664.09311
61.078125,649.60384
61.328125,639.66891
61.578125,634.9974
61.828125,633.6119
62.078125,633.97345
62.328125,636.29706
62.578125,641.21787
62.828125,648.81819
63.078125,658.54263
63.328125,669.8004
63.578125,681.96479
63.828125,692.762
64.078125,697.62092
64.328125,692.08278
64.578125,676.16578
64.828125,653.46429
65.078125,628.81064
65.328125,611.95042
65.578125,613.14053
65.828125,626.67693
66.078125,632.2938
66.328125,617.21252
66.578125,599.49005
66.828125,592.82535
67.078125,600.57797
67.328125,623.2764
67.578125,655.34513
67.828125,690.05765
68.078125,714.47834
68.328125,709.00327
68.578125,657.47295
68.828125,585.28805
69.078125,542.49957
69.328125,548.3498
69.578125,587.3635
69.828125,642.26729
70.078125,698.48853
70.328125,746.96019
70.578125,779.29178
70.828125,791.31727
71.078125,790.47595
71.328125,786.18253
71.578125,786.05161
71.828125,790.10745
72.078125,796.37401
72.328125,802.83839
72.578125,807.08435
72.828125,806.44699
73.078125,798.3732
73.328125,783.36934
73.578125,765.2443
73.828125,747.86671
74.078125,732.01744
74.328125,714.95187
74.578125,694.24591
74.828125,674.59776
75.078125,664.41278
75.328125,665.866
75.578125,679.4224
75.828125,702.33447
76.078125,726.23643
76.328125,745.75099
76.578125,761.37724
76.828125,774.14968
77.078125,783.04052
77.328125,782.73769
77.578125,769.39145
77.828125,743.38475
78.078125,705.78619
78.328125,666.06309
78.578125,646.47656
78.828125,667.39403
79.078125,723.34657
79.328125,795.56225
79.578125,865.35297
79.828125,921.90326
80.078125,964.82639
80.328125,994.61718
80.578125,1012.275
80.828125,1018.8958
81.078125,1015.5759
81.328125,1003.4114
81.578125,983.49828
81.828125,956.93276
82.078125,924.79879
82.328125,887.55595
82.578125,844.75138
82.828125,795.86323
83.078125,742.09398
83.328125,689.17428
83.578125,643.5692
83.828125,611.94429
84.078125,603.25249
84.328125,627.86328
84.578125,686.97422
84.828125,760.76588
85.078125,826.49579
85.328125,864.38869
85.578125,873.07671
85.828125,858.24073
86.078125,825.61884
86.328125,782.75498
86.578125,739.62248
86.828125,706.10426
87.078125,686.12502
87.328125,677.68152
87.578125,678.5151
87.828125,686.15495
88.078125,697.21434
88.328125,708.19417
88.578125,717.35785
88.828125,724.2066
89.078125,727.62593
89.328125,720.57945
89.578125,692.90603
89.828125,646.238
90.078125,604.00327
90.328125,569.11024
90.578125,532.91829
