Time,rri
1.4682617,877.92969
1.7182617,949.75725
1.9682617,999.66462
2.2182617,1031.3005
2.4682617,1048.3137
2.7182617,1054.3528
2.9682617,1053.0667
3.2182617,1048.1039
3.4682617,1043.1133
3.7182617,1041.5166
3.9682617,1043.7221
4.2182617,1047.9999
4.4682617,1052.5745
4.7182617,1055.704
4.9682617,1056.865
5.2182617,1057.0666
5.4682617,1057.4158
5.7182617,1059.0162
5.9682617,1061.9998
6.2182617,1064.1909
6.4682617,1063.0786
6.7182617,1056.1519
6.9682617,1041.9098
7.2182617,1023.4756
7.4682617,1005.2944
7.7182617,991.81169
7.9682617,986.64493
8.2182617,989.9804
8.4682617,1001.116
8.7182617,1019.3496
8.9682617,1043.2811
9.2182617,1067.7614
9.4682617,1086.3883
9.7182617,1092.759
9.9682617,1080.8459
10.218262,1051.7365
10.468262,1012.8786
10.718262,971.94388
10.968262,936.12785
11.218262,907.73073
11.468262,886.17384
11.718262,870.84236
11.968262,861.2542
12.218262,857.2177
12.468262,858.57963
12.718262,865.02355
12.968262,875.52018
13.218262,888.84572
13.468262,903.88804
13.718262,920.24957
13.968262,937.81408
14.218262,956.46604
14.468262,976.01693
14.718262,996.0045
14.968262,1015.9024
15.218262,1035.1841
15.468262,1053.3817
15.718262,1070.372
15.968262,1086.1578
16.218262,1100.7424
16.468262,1114.129
16.718262,1126.2197
16.968262,1136.6234
17.218262,1144.8962
17.468262,1150.594
17.718262,1153.2952
17.968262,1153.0998
18.218262,1150.6321
18.468262,1146.5393
18.718262,1141.4688
18.968262,1135.9654
19.218262,1130.073
19.468262,1123.6833
19.718262,1116.6876
19.968262,1108.9811
20.218262,1100.5523
20.468262,1091.4875
20.718262,1081.8774
20.968262,1071.8127
21.218262,1061.3284
21.468262,1050.3309
21.718262,1038.7083
21.968262,1026.3491
22.218262,1013.0984
22.468262,998.66547
22.718262,982.73255
22.968262,964.98436
23.218262,945.61091
23.468262,925.91975
23.718262,907.36811
23.968262,891.39771
24.218262,879.32781
24.468262,872.4195
24.718262,871.91758
24.968262,878.50862
25.218262,892.18742
25.468262,912.90579
25.718262,940.28513
25.968262,970.97555
26.218262,1000.0558
26.468262,1022.5902
26.718262,1034.0295
26.968262,1035.0291
27.218262,1029.976
27.468262,1023.3386
27.718262,1019.4308
27.968262,1019.6388
28.218262,1022.7321
28.468262,1027.3877
28.718262,1032.2535
28.968262,1034.9664
29.218262,1031.9236
29.468262,1019.4465
29.718262,994.0046
29.968262,957.87671
30.218262,920.91945
30.468262,893.49897
30.718262,884.53957
30.968262,893.45809
31.218262,915.82151
31.468262,947.18592
31.718262,983.15348
31.968262,1019.4827
32.218262,1051.9655
32.468262,1076.3934
32.718262,1088.9283
32.968262,1089.1714
33.218262,1078.5921
