Time,rri
1.7260742,745.60547
1.9760742,742.90481
2.2260742,734.25209
2.4760742,723.53983
2.7260742,714.66056
2.9760742,711.50681
3.2260742,717.94934
3.4760742,734.9519
3.7260742,757.67859
3.9760742,780.60739
4.2260742,799.68329
4.4760742,814.85864
4.7260742,826.76381
4.9760742,836.01152
5.2260742,842.79296
5.4760742,846.86914
5.7260742,847.98166
5.9760742,845.85353
6.2260742,839.98473
6.4760742,829.7281
6.7260742,814.47571
6.9760742,795.51586
7.2260742,776.76801
7.4760742,762.3019
7.7260742,753.09216
7.9760742,745.01387
8.2260742,733.55173
8.4760742,718.53648
8.7260742,706.11682
8.9760742,702.56965
9.2260742,707.23668
9.4760742,713.2917
9.7260742,714.25577
9.9760742,709.71522
10.226074,702.95705
10.476074,697.04308
10.726074,693.43106
10.976074,693.00442
11.226074,696.30933
11.476074,702.91356
11.726074,712.21117
11.976074,723.90866
12.226074,738.2878
12.476074,755.69222
12.726074,776.46507
12.976074,800.45075
13.226074,826.06823
13.476074,851.48339
13.726074,874.85386
13.976074,894.24419
14.226074,907.66034
14.476074,913.10737
14.726074,909.76009
14.976074,901.15475
15.226074,891.84389
15.476074,886.22474
15.726074,884.57727
15.976074,882.73715
16.226074,876.31916
16.476074,862.59981
16.726074,846.19919
16.976074,833.76534
17.226074,831.43271
17.476074,838.76323
17.726074,850.77407
17.976074,862.40022
18.226074,870.3922
18.476074,875.56009
18.726074,879.26461
18.976074,882.79098
19.226074,886.58065
19.476074,890.5466
19.726074,894.59367
19.976074,898.62707
20.226074,902.55321
20.476074,906.27884
20.726074,909.71093
20.976074,912.7715
21.226074,915.40671
21.476074,917.56491
21.726074,919.19276
21.976074,920.20508
22.226074,920.4884
22.476074,919.92827
22.726074,918.41418
22.976074,915.88862
23.226074,912.33183
23.476074,907.72488
23.726074,901.72753
23.976074,892.7067
24.226074,878.70425
24.476074,857.92675
24.726074,832.04395
24.976074,806.0167
25.226074,784.88905
25.476074,771.24877
25.726074,764.07569
25.976074,762.05519
26.226074,763.40505
26.476074,765.56041
26.726074,765.89379
26.976074,763.37469
27.226074,760.15869
27.476074,758.77218
27.726074,760.2846
27.976074,762.56064
28.226074,763.04096
28.476074,760.26806
28.726074,755.59805
28.976074,750.8274
29.226074,746.67174
